Job Title,Job Category,Date Posted,Company Name,Job Location,Job Expired Date,Minimal Salary,Maximal Salary,Employment Type,Job URL
Staff Office,Operations,18-10-2023,Tam Cargo Denpasar,Denpasar,2023-11-19,3000000,3500000,FULL_TIME,https://glints.com/id/en/opportunities/jobs/staff-office/cf046d3c-6a4d-4f95-ab37-a6d2d4441d4d
Mekanik Motor,Manufacturing & Production,17-10-2023,Mortech,Buleleng,2023-11-17,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/mekanik-motor/c46d0597-5ff1-4ac3-8a7d-79023868e66b
Sales,Retail,17-10-2023,Mortech,Buleleng,2023-11-17,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/sales/04f2114a-9c7c-41ab-97b8-40055b26d9fe
Sales Motoris,Retail,18-10-2023,PT Kobamas Purohita,Berau,2023-11-18,3000000,3500100,CONTRACTOR,https://glints.com/id/en/opportunities/jobs/sales-motoris/c47a365b-995c-4413-a668-159d94bf8881
Marketing Executive,Marketing,18-10-2023,Tam Cargo Denpasar,Denpasar,2023-11-19,2500000,4000000,FULL_TIME,https://glints.com/id/en/opportunities/jobs/marketing-executive/8f5d078d-463c-475f-8ac8-4918702e09cc
Admin Keuangan,Accounting & Finance,17-10-2023,Mortech,Buleleng,2023-11-17,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/admin-keuangan/cf36d42c-6811-42ff-a57f-562d9253f3e1
Host Livestream,Arts & Creative,18-10-2023,PT. Kim Vin Internasional,Jakarta Barat,2023-11-18,3000000,3500000,FULL_TIME,https://glints.com/id/en/opportunities/jobs/host-livestream/6d6b7776-83c8-4119-8816-2c00af12f84a
Programmer,Computer & Information Technology,10-10-2023,Untung Bersama Sejahtera (UBS Gold),Surabaya,2023-11-10,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/programmer/f45bca9a-f5a6-488a-9aa4-b6d4686fd970
SPG Executive,Retail,17-10-2023,Cartenz Tactical,Jakarta Pusat,2023-11-17,2500000,4500000,FULL_TIME,https://glints.com/id/en/opportunities/jobs/spg-executive/8faf61cd-176b-4e23-b55a-1639232a9723
Japanese-Speaking Account Executive,Account Management,27-09-2023,PT Netmarks Indonesia,Jakarta Utara,2023-10-28,,,CONTRACTOR,https://glints.com/id/en/opportunities/jobs/japanese-speaking-account-executive/ffa97673-e0f8-405c-98ea-9ca948a35c08
TELEMARKETING,Business Development & Sales,05-10-2023,PT. Mandiri Andalan Utama Surabaya,Denpasar,2023-11-05,2600000,10000000,FULL_TIME,https://glints.com/id/en/opportunities/jobs/telemarketing/95d7fd88-65ed-4c33-8def-83e743f87c3b
SND MIS & Compliance (Project Admin Staff),Computer & Information Technology,10-10-2023,PT Sejahtera Mitra Solusi,Jakarta Selatan,2023-11-10,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/snd-mis-and-compliance-project-admin-staff/e13954a0-9456-42c4-9754-7bf57e4f2a5c
Teacher for Kids - Bali,Education & Training,20-10-2023,PT. Koding Next Indonesia,Denpasar,2023-11-20,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/teacher-for-kids-bali/e2abc0f9-36c5-4cef-ac27-11567f18a78a
IT Application Developer,Computer & Information Technology,11-10-2023,DB Klik,Surabaya,2023-11-11,,,INTERN,https://glints.com/id/en/opportunities/jobs/it-application-developer/640b313b-adde-47c8-a952-c00bd568d649
Product Development,Product Management,05-10-2023,PT Panca Wisesa Adhika,Jakarta Pusat,2023-11-05,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/product-development/329b2d8d-c09c-4a13-875d-09a6a6d7557a
Kitchen,"Food, Beverage & Restaurant",03-10-2023,Babi Guling Made,Tangerang Selatan,2023-11-03,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/kitchen/227de324-125b-4472-8bca-817b1e2de13e
Livestreamer,Arts & Creative,18-10-2023,PT. Hamsa Lima Dua,Jakarta Pusat,2023-11-18,,,PART_TIME,https://glints.com/id/en/opportunities/jobs/livestreamer/0a499e68-6541-4953-b9f8-a039c9d63ed7
Sales Executive Mandarin Speaker,Accounting & Finance,06-10-2023,PT Anugrah Konsultasi Bisnis Indonesia,Jakarta Selatan,2023-11-09,5000000,7000000,FULL_TIME,https://glints.com/id/en/opportunities/jobs/sales-executive-mandarin-speaker/82d2e89c-bcef-48a6-847d-ae037619868e
Mandarin Staff,Operations,06-10-2023,Uni-Icon ,Jakarta Utara,2023-11-06,5000000,7000000,FULL_TIME,https://glints.com/id/en/opportunities/jobs/mandarin-staff/91459c43-7efa-4175-9009-0d741b2f9092
Staff Front End Auditor (Staff Checker),Accounting & Finance,19-10-2023,Perintis Karya Sentosa,Pati,2023-11-19,2500000,3500000,FULL_TIME,https://glints.com/id/en/opportunities/jobs/staff-front-end-auditor-staff-checker/044b3a40-24f4-4812-b007-3c114e3aa2c6
HSE (Health Safety and Environment),Healthcare,12-10-2023,PT. Prospek Manunggal Abadi,Manggarai Barat,2023-11-12,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/hse-health-safety-and-environment/5255d73c-26f2-484b-ab56-89a00baf6df7
ASSOCIATE TECHNOLOGY CONSULTANT,Product Management & Project Management,10-10-2023,PT. Aktuator Cipta Cendekia,Jakarta Pusat,2023-11-10,4000000,6000000,FULL_TIME,https://glints.com/id/en/opportunities/jobs/associate-technology-consultant/5853e19c-ef51-4ebc-a14d-574f40437b47
Business Consultant (BMW/MINI),Car Services,13-10-2023,PT. Performance Motors Indonesia,Medan,2023-11-13,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/business-consultant-bmw-mini/d42d6f09-a29e-4b93-b65d-d879ed9dc233
Staff IT,Computer & Information Technology,21-10-2023,PT. Mirota KSM,Sleman,2023-11-21,2300000,3000000,FULL_TIME,https://glints.com/id/en/opportunities/jobs/staff-it/21bfd79e-cd60-41da-8a0f-a63ba753869c
Sales Officer,General Business,10-10-2023,Drom Space Bali ,Badung,2023-11-10,5000000,5000100,FULL_TIME,https://glints.com/id/en/opportunities/jobs/sales-officer/44a4201d-7d57-48d3-b04e-6e3e4ab6c04c
Reefer Technician,Operations,19-10-2023,PT. Dharma Karyatama Mulia,Surabaya,2023-11-19,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/reefer-technician/9cdcdd76-b0b3-4e25-8489-93d3e0d9b3d1
Host Live Streaming,Digital Marketing,19-10-2023,PT. Putra Windu Trijaya Grup of Wiraland,Tangerang Selatan,2023-11-19,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/host-live-streaming/cfdd8270-c52e-4a8b-b155-5fac8d229e56
SPA THERAPIST,Healthcare,12-10-2023,SPA Fantasia,Badung,2023-11-12,3000000,6000000,FULL_TIME,https://glints.com/id/en/opportunities/jobs/spa-therapist/ef8123a6-27b1-4a5e-912d-ce72b165439a
Host Live - Fashion,Arts & Creative,19-10-2023,TOPLA.id,Mojokerto,2023-11-19,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/host-live-fashion/5b043267-cd23-4890-b664-e4f3b183c70e
Content Creator,Digital Marketing,19-10-2023,TOPLA.id,Mojokerto,2023-11-19,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/content-creator/fd54cd12-18c7-4681-a7ea-38bb5d8023b0
Admin Logistic,Administrative,19-10-2023,PT Deswita Ayu Sudarmala,Denpasar,2023-11-19,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/admin-logistic/0c0231e7-1969-4dd3-ace4-055f9d4938df
Junior Sales Engineer,Business Development & Sales,10-10-2023,PT Thermindo Sukses Mandiri,Jakarta Barat,2023-11-10,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/junior-sales-engineer/4eba214c-1275-404c-9881-cada4c1173f2
Sales Engineer,Business Development & Sales,10-10-2023,PT Thermindo Sukses Mandiri,Surabaya,2023-11-10,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/sales-engineer/6a310789-0e45-4824-b2b1-4c74227b5ab8
Sales (Bekasi),Retail,16-10-2023,PT Mutiara Indo Pet,Bekasi,2023-11-17,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/sales-bekasi/2963f920-4ee3-4149-9c18-3fc8f25fa7a1
Sales (Tangerang),Retail,16-10-2023,PT Mutiara Indo Pet,Tangerang,2023-11-17,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/sales-tangerang/c9c2b807-281e-426c-a525-e9d1341e2b32
Sales (Depok),Retail,16-10-2023,PT Mutiara Indo Pet,Depok,2023-11-17,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/sales-depok/c37f95ae-d3b3-48bd-92dd-996192e98602
Sales (Bogor),Retail,16-10-2023,PT Mutiara Indo Pet,Bogor,2023-11-16,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/sales-bogor/b265a943-4455-49d8-b8c6-17b5ee10c43f
Sales (Jakarta),Retail,16-10-2023,PT Mutiara Indo Pet,Jakarta Selatan,2023-11-16,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/sales-jakarta/3d014449-95c6-4c99-b05d-62d25da72493
Project Officer,Product Management & Project Management,12-10-2023,Pt Boer Technology,Bogor,2023-11-12,,,CONTRACTOR,https://glints.com/id/en/opportunities/jobs/project-officer/8f39a53e-a259-42a4-9e0b-87a1a9989ad6
Credit Marketing Officer (Ciledug),Marketing,10-10-2023,PT SWAPRO INTERNATONAL,Tangerang,2023-11-10,4600000,5000000,CONTRACTOR,https://glints.com/id/en/opportunities/jobs/credit-marketing-officer-ciledug/cba53996-8189-4b8d-ab34-97fa9891cfa8
Sales Internet / Wifi,Business Development & Sales,09-10-2023,PT DANKOM MITRA ABADI,Bekasi,2023-11-09,2000000,8000000,CONTRACTOR,https://glints.com/id/en/opportunities/jobs/sales-internet-wifi/5f17c50e-fba6-496c-9715-f837c48fc350
Sales Officer,Retail,06-10-2023,Astra Credit Companies (ACC),Denpasar,2023-11-06,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/sales-officer/ef3148f9-694b-4e45-8e05-d329a36843e8
Sales Marketing,Retail,16-10-2023,Harinny Resto & Cafe,Bogor,2023-11-16,2000000,5000000,FULL_TIME,https://glints.com/id/en/opportunities/jobs/sales-marketing/a62fa647-d86b-4435-98c3-7bcd501228eb
Praktisi Kesehatan,Healthcare,16-10-2023,NEST Family Reflexology & Spa,Jakarta Utara,2023-11-16,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/praktisi-kesehatan/2773327f-157d-4224-83ee-1becec8568aa
Account Executive (Interior Design),Advertising & Public Relations,04-10-2023,PT. Daehong Communications Indonesia,Jakarta Selatan,2023-11-04,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/account-executive-interior-design/c7388639-f444-4d7a-90ae-5b8b04b2ce0f
RECEPTIONIST,"Hotel, Restaurant & Travel",11-10-2023,JAENS SPA,Gianyar,2023-11-11,3000000,6000000,CONTRACTOR,https://glints.com/id/en/opportunities/jobs/receptionist/789bbc3b-cb9c-4d8d-a38c-041c3e417dbd
Sales Counter,Retail,17-10-2023,DPARIS,Bogor,2023-11-17,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/sales-counter/24de26e8-683d-4cf3-94eb-b6a89f9e3da9
Sales Counter,Retail,17-10-2023,DPARIS,Bogor,2023-11-17,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/sales-counter/94e64745-9a0e-44ef-ac14-238e1684c5a6
Sales Counter,Retail,17-10-2023,DPARIS,Depok,2023-11-17,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/sales-counter/8dbb3197-0db7-4541-a88c-7b7d52c0ac8f
Staff Marketing,Accounting & Finance,21-10-2023,CV Edukasi Indonesia Jaya,Karawang,2023-11-21,2500000,2570000,FULL_TIME,https://glints.com/id/en/opportunities/jobs/staff-marketing/5e4eb049-e8fb-41b3-8e61-99289ad7ce60
Desainer Interior,Architect & Interior Design,10-10-2023,Mimic Concept,Jakarta Utara,2023-11-10,4500000,5000000,FULL_TIME,https://glints.com/id/en/opportunities/jobs/desainer-interior/916b22de-3a6e-4aec-8031-6ff4c77f6cdf
Fashion Designer (TIM SAMPLE),"Apparel, Textile & Leather",12-10-2023,PT Inaya Lesy Indonesia,Sidoarjo,2023-11-12,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/fashion-designer-tim-sample/8b74af9b-d8d2-4166-aeb4-fae4d979287f
Staff Customer Service,Customer Service,17-10-2023,Osbond Gym,Jakarta Selatan,2023-11-17,3000000,3500000,FULL_TIME,https://glints.com/id/en/opportunities/jobs/staff-customer-service/fd601c0f-8261-4056-ac4d-ea9e973ff246
Acquisition Support Coordinator Sukabumi,Retail,20-10-2023,PT Swakarya Insan Mandiri,Sukabumi,2023-11-20,2700000,2700100,FULL_TIME,https://glints.com/id/en/opportunities/jobs/acquisition-support-coordinator-sukabumi/c0026f69-b0f5-4e82-adb1-c01b03cdc63a
Digital Marketing,Digital Marketing,17-10-2023,CV. Tirta Herbal Sukses,Magetan,2023-11-17,,,CONTRACTOR,https://glints.com/id/en/opportunities/jobs/digital-marketing/266bcc61-278b-4a60-9bf6-a5c125cfebeb
Live Streamer,Arts & Creative,13-10-2023,CV. Ratoh Raddyn Arosbaya,Jakarta Timur,2023-11-13,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/live-streamer/f29e54a7-7214-41f4-9d44-13b1a90655ad
Pembantu Umum,"Hotel, Restaurant & Travel",18-10-2023,Pan Jonar Bali,Gianyar,2023-11-18,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/pembantu-umum/92dc3114-29cf-425a-b27e-095354a967b4
FRONTLINER PERBANKAN,General Business,13-10-2023,PKSS Surabaya,Gresik,2023-11-13,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/frontliner-perbankan/9cba5e3d-393f-4363-a72c-01a1d13dcfbc
FRONTLINER PERBANKAN,General Business,13-10-2023,PKSS Surabaya,Sidoarjo,2023-11-13,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/frontliner-perbankan/f51b18eb-4790-4337-85f7-9c694f93d2c5
FRONTLINER PERBANKAN,General Business,13-10-2023,PKSS Surabaya,Surabaya,2023-11-13,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/frontliner-perbankan/dad2545f-c20d-4378-9a63-453ddcbf11c6
Tenaga Gudang (Warehouse),Supply Chain & Logistics,18-10-2023,Tam Cargo Denpasar,Denpasar,2023-11-19,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/tenaga-gudang-warehouse/67f1bcca-9ff0-4f01-a582-e98b88c225b3
CHINESE TEACHER,Education & Training,13-10-2023,Central Mandarin,Surabaya,2023-11-13,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/chinese-teacher/283157fb-75e0-4d7d-875b-fcb5483bd29d
SP - Senyum Pegadaian,Business Development & Sales,13-10-2023,PKSS Surabaya,Surabaya,2023-11-13,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/sp-senyum-pegadaian/b465e7d2-769b-4f31-82d9-60c379cda63e
General Admin,Administrative,13-10-2023,Alam Dewata Estate,Badung,2023-11-16,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/general-admin/0d643364-7a45-4c72-9a26-440aa4e75a13
Operations and Development (Site Operator),Operations,16-10-2023,PT Widya Inovasi Indonesia,Sleman,2023-11-16,,,CONTRACTOR,https://glints.com/id/en/opportunities/jobs/operations-and-development-site-operator/6ab33ce2-a481-4f71-8d8b-94104f25d6db
Showroom Assistant,Business Development & Sales,06-10-2023,PT Mamagreen Pacific,Tangerang,2023-11-06,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/showroom-assistant/7da6541a-3a25-4d52-b9d1-18e5a17c5203
Staff Cuci & Umum,Others,18-10-2023,King Laundry,Bogor,2023-11-18,2000000,4000000,FULL_TIME,https://glints.com/id/en/opportunities/jobs/staff-cuci-and-umum/e2b19d20-2ca2-45d5-89be-87a5592470f4
Staff Pengemasan,Manufacturing & Production,18-10-2023,King Laundry,Bogor,2023-11-18,2000000,4000000,FULL_TIME,https://glints.com/id/en/opportunities/jobs/staff-pengemasan/8fee504a-72d2-4bc8-b89f-148e4e88dde4
Finance Staff,Accounting & Finance,18-10-2023,Larissa Aesthetic Center,Sleman,2023-11-18,3000000,3000100,FULL_TIME,https://glints.com/id/en/opportunities/jobs/finance-staff/4b8c39a4-0b51-41fa-bdae-beee0d1b0e49
Staff Marketing Area Jambi,Business Development & Sales,10-10-2023,PT Sumber Daya Menamas-prime Resources,Jambi,2023-11-10,4600000,4700000,FULL_TIME,https://glints.com/id/en/opportunities/jobs/staff-marketing-area-jambi/1bfdcfdf-9dda-47e0-b3e4-effb0ca7bbc6
Direktur Utama,Leadership & Senior Management,04-10-2023,PT Karya Pratama,Tangerang,2023-11-04,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/direktur-utama/e580fc26-6693-41bd-9b72-483ebd3ce7d2
Consultant Tour and Travel,Advertising & Public Relations,03-10-2023,PT Roito Sinar Gemilang,Jakarta Timur,2023-11-04,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/consultant-tour-and-travel/2428b518-fe2a-41e8-a0c6-44208c4a3759
Security Engineer,Computer & Information Technology,04-10-2023,PT Kalos Anthrope Solusi,Jakarta Pusat,2023-12-04,5500000,6500000,FULL_TIME,https://glints.com/id/en/opportunities/jobs/security-engineer/7b015530-d21e-4283-9a48-554a6e0eaf9f
Overseas Study Education Counselor (Sales/Marketing) Pontianak,Retail,09-10-2023,Cie Central International Education,Pontianak,2023-11-09,2750000,7000000,FULL_TIME,https://glints.com/id/en/opportunities/jobs/overseas-study-education-counselor-sales-marketing-pontianak/f6f35d57-4a2e-4d9a-be01-2b12953f64c3
ARCHITECT GWK-BALI (Contract Based),Architect & Interior Design,18-10-2023,PT. Garuda Adhimatra Indonesia - GWK Cultural Park,Badung,2023-11-18,3000000,3000100,CONTRACTOR,https://glints.com/id/en/opportunities/jobs/architect-gwk-bali-contract-based/ae22e902-7646-4f89-a33e-9cafaaa5b78b
Costumer Service,Others,06-10-2023,JAENS SPA,Gianyar,2023-11-06,4000000,7000000,FULL_TIME,https://glints.com/id/en/opportunities/jobs/costumer-service/ae1a5b74-7f56-4ae8-bee3-557c4c78cd22
Senior Quality Manager (Batam Indonesia Stationed),Manufacturing & Production,10-10-2023,PT Simatelex Manufactory Batam,Batam,2023-11-10,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/senior-quality-manager-batam-indonesia-stationed/9cb4f28f-53bb-4dd6-aea0-2d99666f569f
Teacher Assistant,Education & Training,08-10-2023,James Education Centre,Bogor,2023-11-09,4000000,6000000,FULL_TIME,https://glints.com/id/en/opportunities/jobs/teacher-assistant/96c7d532-698a-4da7-b21c-867e2e09b80a
Frontend Developer,Computer & Information Technology,14-10-2023,PT. Global Indo Milenial,Surabaya,2023-11-14,3500000,4000000,CONTRACTOR,https://glints.com/id/en/opportunities/jobs/frontend-developer/1b333e1c-779c-4fcb-bbf1-f085ca566876
Marketing Representative (MR),Marketing,05-10-2023,PT. Giri Sakti Utama,Bandung,2023-11-05,3500000,8000000,FULL_TIME,https://glints.com/id/en/opportunities/jobs/marketing-representative-mr/b0361336-0853-4d24-bdb6-0eb56d9f3566
KOL Specialist Intern,Marketing,17-10-2023,PT Sistem Manajemen Dewarangga,Bekasi,2023-11-17,,,INTERN,https://glints.com/id/en/opportunities/jobs/kol-specialist-intern/a6122822-24c1-40ed-8a58-eca3161ba2cc
Desk Collection,Others,17-10-2023,PT. Tritunggal Buana Sejahtera,Tangerang,2023-11-17,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/desk-collection/777f39ae-4161-44dc-a492-1f263cfa6d20
Sales Mobil Toyota,Retail,17-10-2023,Tunas Toyota Pecenongan ,Jakarta Pusat,2023-11-17,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/sales-mobil-toyota/264303bd-b9c4-462c-9321-dd67fa4b8a61
Crew Store,Operations,17-10-2023,UNO Jakarta,Bekasi,2023-11-17,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/crew-store/61b91912-02e4-49b6-94e4-a049e4409ffd
Writer Vietnam,Digital Marketing,17-10-2023,Haluan Media Group,Jakarta Pusat,2023-11-17,,,PART_TIME,https://glints.com/id/en/opportunities/jobs/writer-vietnam/6684a5d9-4b01-4417-aac1-574c70df4498
Writer Thailand,Digital Marketing,17-10-2023,Haluan Media Group,Jakarta Pusat,2023-11-17,,,PART_TIME,https://glints.com/id/en/opportunities/jobs/writer-thailand/28384eea-93dd-4b23-a91e-176b5ca30d84
Freelance Operations [Samarinda],Operations,17-10-2023,PT Paragon Pratama Teknologi (StickEarn),Samarinda,2023-11-17,,,CONTRACTOR,https://glints.com/id/en/opportunities/jobs/freelance-operations-samarinda/2fea6463-ad5c-4786-8233-f6312c35242d
Beauty Advisor,"Personal Care, Health & Beauty",17-10-2023,PT Weltek Healthin Indonesia (Olihi) ,Bogor,2023-11-17,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/beauty-advisor/a0f2a7c2-e9a5-4821-9a32-9f1672c11533
Penerjemah Bahasa Mandarin,"Legal, Consulting & Translation",17-10-2023,PT Sumber Daya Energi,Banjarmasin,2023-11-17,13000000,15000000,FULL_TIME,https://glints.com/id/en/opportunities/jobs/penerjemah-bahasa-mandarin/549a1056-bc52-4672-953e-61273e211240
BUSINESS DEVELOPMENT METALURGI (TANGERANG),Others,17-10-2023,PT Yontomo Sukses Abadi,Tangerang,2023-11-17,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/business-development-metalurgi-tangerang/3eb0a5a8-5f9e-49c3-b8cb-77268f13410e
Asisten Apoteker,Healthcare,17-10-2023,PT Weltek Healthin Indonesia (Olihi) ,Tangerang,2023-11-17,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/asisten-apoteker/25455aec-8a62-40cd-9e8e-ec233a3ce5aa
Teknisi Elektronik,Computer & Information Technology,17-10-2023,PT Media Mandiri Interselular,Surabaya,2023-11-17,2000000,4000000,FULL_TIME,https://glints.com/id/en/opportunities/jobs/teknisi-elektronik/eb5ff929-a244-4b20-a1ca-5e1c59044bcb
Admin Oven,Administrative,17-10-2023,PT. INTEGRAL MULIA CIPTA,Banyumas,2023-11-17,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/admin-oven/1f7e1739-135c-4c3b-b376-7d9ae06f1e10
Pelayanan Nasabah,Customer Service,17-10-2023,PT BPR Artha Mlatiindah,Sleman,2023-11-17,2000000,2500000,FULL_TIME,https://glints.com/id/en/opportunities/jobs/pelayanan-nasabah/619b529b-e23d-4b9b-a714-c0da4b218236
Penerjemah Bahasa Mandarin,"Legal, Consulting & Translation",17-10-2023,Klinik Apollo ,Jakarta Pusat,2023-11-17,8000000,20000000,FULL_TIME,https://glints.com/id/en/opportunities/jobs/penerjemah-bahasa-mandarin/23e33daa-c2af-47be-866b-8e4dce569e66
Sales Canvas Aktivasi QRIS,Retail,17-10-2023,Mauza Laksana Indonesia,Sleman,2023-11-17,2100000,3150000,CONTRACTOR,https://glints.com/id/en/opportunities/jobs/sales-canvas-aktivasi-qris/776856d2-1eae-4b16-bcd5-492b5d8ce5e5
Driver,General Business,17-10-2023,CV Padi Mas Indah Distributor Air Mineral Cleo,Denpasar,2023-11-18,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/driver/077c25dc-05b7-48c3-adad-d85b1831dee5
Mandarin Speaker,Accounting & Finance,17-10-2023,PT Anugrah Konsultasi Bisnis Indonesia,Jakarta Barat,2023-11-17,5000000,8000000,FULL_TIME,https://glints.com/id/en/opportunities/jobs/mandarin-speaker/e13649fc-5fd6-4b9a-8584-ff2bb5202133
Tukang Cat,Manufacturing & Production,17-10-2023,PT Bumi Makmur Multi Perkasa,Bogor,2023-11-17,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/tukang-cat/db069e30-ebf3-4b2f-8e8a-ce9daefad35e
Waiters,"Food, Beverage & Restaurant",17-10-2023,U Fun Field,Gianyar,2023-11-17,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/waiters/62663afd-b23f-4b38-949a-9b5fc03d9153
Sales Inhouse,Retail,17-10-2023,Golden Palma Bintaro,Tangerang Selatan,2023-11-17,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/sales-inhouse/6651a924-84fd-407a-a426-9db3bd348718
Graphic Designer,Design,17-10-2023,PT Khrisna Duta Internasional,Gianyar,2023-11-17,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/graphic-designer/306fdd73-3e3d-4166-bb09-81af82c405d8
AgriPoint Admin ( Area Sleman ),Administrative,17-10-2023,Elevarm,Sleman,2023-11-17,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/agripoint-admin-area-sleman/cc472585-24a6-49d6-a7a5-0a3a38b8ee0f
Sales,Retail,17-10-2023,Jaya Sejahtera Indonesia,Surabaya,2023-11-17,3000000,3000100,FULL_TIME,https://glints.com/id/en/opportunities/jobs/sales/4ff91747-9062-4d78-9505-743e4299ac23
SPG (Penempatan BSD),Retail,17-10-2023,PT. Hasta Kencana Jaya,Tangerang,2023-11-17,,,CONTRACTOR,https://glints.com/id/en/opportunities/jobs/spg-penempatan-bsd/a9ecaa3c-e90b-49ab-b1ff-7ae73e868c9b
Sales Counter,Retail,17-10-2023,DPARIS,Bogor,2023-11-17,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/sales-counter/24de26e8-683d-4cf3-94eb-b6a89f9e3da9
Sales Counter,Retail,17-10-2023,DPARIS,Bogor,2023-11-17,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/sales-counter/94e64745-9a0e-44ef-ac14-238e1684c5a6
Sales Counter,Retail,17-10-2023,DPARIS,Depok,2023-11-17,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/sales-counter/8dbb3197-0db7-4541-a88c-7b7d52c0ac8f
IT - BACKEND,Computer & Information Technology,17-10-2023,RoamIN Creative,Denpasar,2023-11-17,,,INTERN,https://glints.com/id/en/opportunities/jobs/it-backend/51d5ebcb-3f87-452f-b20b-009e93b71977
Ahli Kecantikan,"Personal Care, Health & Beauty",17-10-2023,Colorway Hair Studio,Tangerang,2023-11-17,4000000,5000000,FULL_TIME,https://glints.com/id/en/opportunities/jobs/ahli-kecantikan/5f62f69d-bff5-4c29-b50b-87e6c8423361
Desk Collection,Customer Service,17-10-2023,PT Danamas Insan Kreasi Andalan (Bali),Badung,2023-11-17,2800000,3300000,INTERN,https://glints.com/id/en/opportunities/jobs/desk-collection/8196b222-5d1b-40c3-b5c7-95f56bcb20e3
Product Information Management Executive,Other Supply Chain & Logistics,03-10-2023,Eezee Ptd Ltd,Batam,2023-11-03,5500000,6500000,FULL_TIME,https://glints.com/id/en/opportunities/jobs/product-information-management-executive/a49e01ec-606f-4f72-87cc-0d126f58ed5a
Host Live Tiktok,Digital Marketing,11-10-2023,PT. Avisha Citra Mandiri,Jakarta Selatan,2023-11-11,4000000,4500000,FULL_TIME,https://glints.com/id/en/opportunities/jobs/host-live-tiktok/a3e21e91-6227-4857-8e48-181af1001bc2
Staff Store,General Business,20-10-2023,Dapur Roti/Dapur Boga Kreasi,Gresik,2023-11-20,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/staff-store/f5490032-79ce-4c03-986b-f939fdcd6f90
Sales,Retail,13-10-2023,Sun Education Group,Surabaya,2023-11-13,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/sales/6010d3b7-f166-4dec-b5cb-8117e8465268
Teknisi Elektronik,Computer & Information Technology,17-10-2023,PT Media Mandiri Interselular,Surabaya,2023-11-17,2000000,4000000,FULL_TIME,https://glints.com/id/en/opportunities/jobs/teknisi-elektronik/eb5ff929-a244-4b20-a1ca-5e1c59044bcb
